종사자수_총소계,연간급여_합계,건물소유면적,건물임차면적,건물무상면적,건물합계면적,매출액,영업비용,인건비,임차료,기타영업비용,영업이익,사업체승수,종사자승수,매출액승수
2,,,46,,46,183,171,0,4,167,12,435.47059,428.65116,272.4489209
2,,,66,,66,93,81,0,0,81,12,10.15789,11,13.1084337
2,60,49,,,49,1036,1024,65,15,944,12,43.68571,38.28205,25.0736537
1,19,,70,,70,170,158,26,1,131,12,43.68571,38.28205,25.0736537
11,22,,330,,330,62,50,22,4,24,12,4.36364,4.03448,4.4217202
1,,,30,,30,36,24,,4,20,12,178.91667,163.28302,134.9451747
1,,,60,,60,21,9,,3,6,12,62.02381,55.53982,39.0659737
2,8,,56,,56,84,72,8,36,28,12,124.7625,100.585,79.2999584
2,8,,66,,66,30,18,8,5,5,12,73.28,75.46154,48.5143422
78,354,,653,,653,1970,1958,446,216,1296,12,1,1,1
2,,,21,,21,61,49,0,10,39,12,109.23077,90.56311,63.3530836
2,,,33,,33,19,7,,3,4,12,5.25,5.65,4.6643234
1,,,66,,66,40,28,,6,22,12,56.9322,48.80374,29.2545249
1,,,33,,33,28,16,0,4,12,12,42.98361,35.22881,23.8084023
3,12,,112,,112,46,34,12,14,8,12,29.97368,19.69,10.0951459
5,24,,43,,43,71,59,24,16,19,12,1,1,1
2,16,,56,,56,68,56,16,6,34,12,3.43243,2.95556,2.4092185
1,,,50,,50,35,23,0,4,19,12,6,4.92208,3.7729586
2,,,59,,59,36,24,0,7,17,12,5.57143,5.9375,5.3686806
1,,,116,,116,26,14,0,7,7,12,31.5,30.125,29.9163347
1,,,89,,89,25,13,0,4,9,12,19.6875,18.26471,17.7133333
21,134,,227,,227,586,574,158,72,344,12,1.14815,1.13237,1.1432839
3,9,,119,,119,78,66,9,4,53,12,19.125,16.60959,14.0282207
1,,,165,,165,46,34,,6,28,12,58.57143,53.21212,65.0605023
1,,,188,,188,48,36,0,0,36,12,5.33333,4.8125,3.3514725
1,,,16,,16,33,21,,4,17,12,153.62,135.9823,107.7610927
2,2,,56,,56,45,33,2,10,21,12,6,4.92208,3.7729586
2,,,36,,36,95,83,0,0,83,12,34.54545,31.89796,21.1124785
1,,,182,,182,44,32,,17,15,12,178.91667,163.28302,134.9451747
1,,,33,,33,24,12,,4,8,12,39.93333,35.94444,33.0271588
2,,,33,,33,36,24,,9,15,12,31.64789,23.16364,11.8899186
3,31,250,,,250,93,81,31,0,50,12,29.55172,26.93939,23.3469323
1,,,3,,3,24,12,,2,10,12,18.125,14.87755,8.7145646
5,26,,495,,495,180,168,27,10,131,12,9.03448,9.20455,7.7058386
5,72,,198,,198,301,289,85,0,204,12,9.03448,9.20455,7.7058386
2,6,,33,,33,36,24,6,5,13,12,21.30357,17.45185,13.1403696
1,,,13,,13,29,17,0,5,12,12,21.30357,17.45185,13.1403696
2,,,99,,99,47,35,,10,25,12,252.53333,228.9881,224.3465793
1,,,43,,43,51,39,,6,33,12,111.54545,104.19048,85.7710761
2,18,66,,,66,43,31,18,,13,12,128.63077,107.88387,91.2718601
1,,,80,,80,23,11,,3,8,12,100.22222,87.54762,68.0430233
3,29,,132,,132,147,135,29,9,97,12,24.08333,19.66667,14.5524512
3,29,,99,,99,139,127,29,0,98,12,20.91379,14.68212,10.4593916
1,,,59,,59,33,21,,11,10,12,24.25455,18.58915,8.2153951
21,91,,43,,43,523,511,112,46,353,12,1,1,1
45,517,352,,,352,1956,1944,610,221,1113,12,1,1,1
1,,,132,,132,22,10,,5,5,12,69.11111,51.55556,60.986413
4,48,,221,,221,103,91,48,12,31,12,58.57143,53.21212,65.0605023
44,505,,363,,363,1912,1900,596,216,1088,12,1.11111,1.09742,1.0596697
2,,,43,,43,55,43,0,7,36,12,30.83908,23.98492,15.7252243
1,,,33,,33,29,17,,6,11,12,12.88571,10.68421,6.5526919
2,,,33,,33,22,10,,3,7,12,76.12121,70.77612,13.9310196
45,524,,1200,,1200,1983,1971,618,225,1128,12,3.78846,3.19694,3.2878759
15,165,,130,,130,634,622,195,104,323,12,10.20833,9.52439,10.108537
2,,,18,,18,60,48,,7,41,12,11.66667,10.56522,8.6148796
1,,,17,,17,40,28,,12,16,12,15.42105,15.85106,14.412844
4,20,,76,,76,135,123,20,14,89,12,129,92.71429,93.7484076
2,4,,66,,66,56,44,4,4,36,12,178.91667,163.28302,134.9451747
3,5,,40,,40,64,52,5,3,44,12,36.72308,31.04225,24.5178162
2,18,,66,,66,134,122,18,0,104,12,106.17949,94.7093,83.5359389
2,,,43,,43,51,39,,20,19,12,29.75439,24.31429,19.9564181
5,29,,79,,79,156,144,29,20,95,12,6,5.95918,5.959629
1,,,23,,23,25,13,0,2,11,12,16.66667,12.83562,8.2510735
4,93,,17,,17,586,574,120,54,400,12,18.93103,16.24096,11.7687293
35,27,,248,,248,98,86,31,9,46,12,1.6,1.61481,1.8534335
2,12,46,,,46,72,60,12,,48,12,62.02381,55.53982,39.0659737
20,16,,,,,38,26,16,1,9,12,1.33333,1.40602,1.0231132
1,,,7,,7,26,14,,5,9,12,18.125,14.87755,8.7145646
1,,,73,,73,20,8,,3,5,12,266.33333,251.8,204.2582781
43,501,,381,,381,1896,1884,591,215,1078,12,3.78846,3.19694,3.2878759
3,7,,30,,30,39,27,7,3,17,12,18.93103,16.24096,11.7687293
24,367,,755,,755,2039,2027,462,223,1342,12,2,2.03365,2.7552723
5,22,,132,,132,52,40,23,7,10,12,4.02564,3.5914,2.9450668
5,70,264,,,264,371,359,82,34,243,12,5.38889,5.63063,5.7939
2,18,,264,,264,105,93,19,7,67,12,11.14286,18.72727,15.5767263
1,,,33,,33,24,12,,5,7,12,12.47059,11.41573,7.2324443
1,0,,5,,5,16,4,,1,3,12,76.12121,70.77612,13.9310196
2,,,83,,83,38,26,0,6,20,12,50.45161,40.19328,28.9746732
3,6,,297,,297,48,36,6,5,25,12,7.57143,7.0625,4.7877907
5,74,,,,,198,186,77,1,108,12,1,1,1
4,14,,23,,23,61,49,14,2,33,12,62.02381,55.53982,39.0659737
1,,,33,,33,35,23,0,2,21,12,26.82609,24.21359,20.4343468
5,25,,99,,99,166,154,27,6,121,12,30.46154,30.09938,24.4426375
21,227,,264,,264,1091,1079,275,87,717,12,1.53846,1.4439,1.3982089
20,190,,264,,264,676,664,209,34,421,12,1.33333,1.40602,1.0231132
2,23,,7,,7,131,119,24,10,85,12,84.36842,77.12963,91.692029
1,,,660,,660,135,123,0,8,115,12,168.30769,154.03571,177.5526756
2,12,,33,,33,56,44,12,4,28,12,144.34921,128.44776,103.270852
2,,264,,,264,15,3,,,3,12,49.62857,38.95,18.9473352
6,119,4400,,,4400,296,284,137,4,143,12,1.71429,1.70455,1.6301754
2,,489,,,489,18,6,,,6,12,26.96154,29.22222,28.5486848
13,289,3960,,,3960,763,751,303,9,439,12,1,1,1
6,18,,297,,297,245,233,23,46,164,12,9.94118,8.91845,6.4335015
2,6,,30,,30,98,86,6,6,74,12,37.42308,29.05556,17.0726904
5,25,,,,,213,201,29,14,158,12,77.11864,74.42162,46.338742
11,203,,495,,495,1051,1039,227,74,738,12,4.44444,4.33636,3.6026773
4,27,,100,,100,75,63,27,7,29,12,124.7625,100.585,79.2999584
1,,,17,,17,35,23,0,3,20,12,22.375,21.26667,17.0460653
3,8,,185,,185,60,48,9,11,28,12,146.48571,130.56173,118.859933
2,,,33,,33,60,48,,12,36,12,20.33333,16.79167,10.0912254
2,,,149,,149,37,25,,6,19,12,143.15385,134.15789,107.7370229
1,,,99,,99,29,17,,4,13,12,26.16667,25.875,32.3358008
1,,,66,,66,79,67,0,19,48,12,50.58537,43.03571,34.9978081
1,,80,,,80,16,4,0,0,4,12,146.77273,130.23077,125.6852239
2,8,,106,,106,69,57,8,8,41,12,111.15909,102.65,106.8820951
2,6,,26,,26,44,32,6,9,17,12,242.5,268.80645,270.8531646
2,,,105,,105,144,132,0,0,132,12,146.48571,130.56173,118.859933
1,,,329,,329,25,13,,8,5,12,15.625,16.38961,11.9713237
1,,99,,,99,15,3,,,3,12,63.33333,62.53333,69.3045113
1,,228,,,228,18,6,0,0,6,12,63.33333,62.53333,69.3045113
1,,,20,,20,27,15,,6,9,12,62.02381,55.53982,39.0659737
6,77,,99,,99,570,558,92,17,449,12,15.14286,15.40909,18.751537
2,12,,50,,50,48,36,12,12,12,12,251.54545,229.92308,193.3515155
1,,475,,,475,18,6,0,0,6,12,4.125,3.64286,1.4183998
1,,198,,,198,33,21,0,0,21,12,2.91176,2.60714,2.3468517
4,35,,105,,105,270,257,36,37,184,13,27.25,20,12.1132353
2,15,59,,,59,42,29,15,0,14,13,39.84314,33.58491,19.9061433
3,7,99,,,99,70,57,7,3,47,13,128.26316,114.86275,69.6208373
3,7,231,,,231,32,19,7,0,12,13,77.27273,74.62069,67.0204263
15,159,,163,,163,612,599,188,100,311,13,5.22727,4.87584,3.6132908
2,,198,,,198,40,27,0,0,27,13,17.66667,18.18182,13.5029895
4,,,83,,83,83,70,0,0,70,13,70.6,65.79487,69.2022472
8,75,,198,,198,208,195,78,22,95,13,6.02778,5.85654,3.8696082
3,4,,89,,89,100,87,4,15,68,13,149.42857,138.22222,65.3046267
2,,,33,,33,117,104,0,14,90,13,20.33333,17.7037,10.0905303
2,13,,40,,40,81,68,13,8,47,13,31.64789,23.16364,11.8899186
6,50,,33,,33,130,117,50,12,55,13,2,1.95911,2.2992769
1,,,76,,76,93,80,,10,70,13,29.97368,19.69,10.0951459
4,28,,264,,264,115,102,28,33,41,13,1.6,1.27273,1.3157895
2,12,,36,,36,75,62,12,12,38,13,31.58824,30.65714,23.9279913
3,10,,33,,33,66,53,10,7,36,13,153.62,135.9823,107.7610927
14,67,,231,,231,309,296,75,24,197,13,2.08696,2.06355,2.331907
2,7,,99,,99,79,66,7,6,53,13,31.64789,23.16364,11.8899186
15,165,,135,,135,636,623,195,104,324,13,1.2,1.20313,1.3326848
5,38,,33,,33,134,121,39,19,63,13,2,2.01852,1.8069069
13,98,,191,,191,627,614,128,58,428,13,3.38889,3.0125,2.9239789
10,64,,429,,429,335,322,74,28,220,13,4.65,4.60584,4.698964
1,,135,,,135,16,3,,,3,13,57.84,57.2,58.912159
10,72,,185,,185,337,324,85,59,180,13,28.64,28.699,34.3062081
1,,,,,,36,23,0,6,17,13,13.8,13.08333,18.0162602
2,,,40,,40,64,51,,16,35,13,19.125,16.60959,14.0282207
3,12,,83,,83,80,67,12,24,31,13,435.47059,428.65116,272.4489209
9,534,,165,,165,1280,1267,582,63,622,13,25.68421,22.72662,12.7792912
2,12,,73,,73,62,49,12,17,20,13,32.52381,24.73292,15.5901172
4,30,,198,,198,68,55,31,2,22,13,76.12121,70.77612,13.9310196
1,,,36,,36,42,29,0,9,20,13,252.53333,228.9881,224.3465793
9,90,,449,,449,480,467,104,25,338,13,4.4,4.35385,3.9174372
3,18,,106,,106,72,59,18,4,37,13,53.04348,49.87255,32.6921693
2,62,,165,,165,231,218,65,5,148,13,31.58824,30.65714,23.9279913
8,39,,168,,168,120,107,39,28,40,13,7.58333,7.42667,5.5278121
2,,396,,,396,36,23,,,23,13,59.625,50.16364,32.5725236
1,0,,99,,99,26,13,0,0,13,13,182.75472,155.98438,118.1370298
1,,,3,,3,15,2,0,1,1,13,16.125,18.07692,26.7471264
2,,,59,,59,70,57,0,30,27,13,2.8,3.125,5.1210938
1,,,30,,30,40,27,,4,23,13,33.66667,47.28571,42.8311688
25,103,,403,,403,649,636,133,60,443,13,1.33333,1.31128,1.300142
1,,,33,,33,36,23,0,6,17,13,64.4,55.61111,38.6500956
2,5,99,,,99,30,17,5,,12,13,144.34921,128.44776,103.270852
3,25,,43,,43,192,179,25,0,154,13,31.03636,29.55752,22.7548627
16,521,,125,,125,1410,1397,561,10,826,13,1,1,1
5,38,,132,,132,125,112,39,23,50,13,5.125,4.73333,6.3155781
1,,,43,,43,32,19,,4,15,13,50.61111,45.69072,32.2696193
1,,132,,,132,24,11,0,0,11,13,187.44,165.10059,110.2491642
6,79,217,,,217,580,567,94,17,456,13,32.66667,32.18421,20.5022991
20,103,,218,,218,491,478,122,47,309,13,1,1,1
6,10,,17,,17,40,27,10,3,14,13,3.58333,3.61765,4.6974072
2,13,,80,,80,142,129,13,12,104,13,42.6,41.41667,34.1023326
5,32,,66,,66,154,141,38,14,89,13,6.02778,5.85654,3.8696082
3,36,,132,,132,135,122,36,0,86,13,20.33333,16.79167,10.0912254
1,,,33,,33,23,10,0,4,6,13,2.33333,1.84211,1.8569322
6,79,,259,,259,580,567,94,17,456,13,13.33333,11.75,19.9599678
2,10,,416,,416,57,44,10,0,34,13,59.625,50.16364,32.5725236
2,,,66,,66,45,32,,5,27,13,91.36364,95.44444,74.8013751
3,90,,63,,63,429,416,119,33,264,13,37.42308,29.05556,17.0726904
16,174,,944,,944,417,404,182,20,202,13,31.89474,29.84706,19.9387375
4,201,,,429,429,1025,1012,251,27,734,13,44,49.11765,34.3443057
5,54,,99,,99,461,448,69,132,247,13,3.53333,3.5,2.8869008
8,56,0,100,0,100,163,150,56,0,94,13,23.39535,22.69259,20.0621759
1,,,83,,83,25,12,,8,4,13,46.25,57.7,58.3055556
1,,,12,,12,18,5,0,2,3,13,11.66667,10.56522,8.6148796
91,578,,,,,2187,2174,682,248,1244,13,1,1,1
6,90,,99,,99,482,469,104,25,340,13,4.4,4.35385,3.9174372
5,76,,165,,165,430,417,89,48,280,13,3.08333,2.93694,2.8928401
6,30,,125,,125,143,130,30,25,75,13,7.13889,7.00858,5.4536563
1,,,125,,125,41,28,0,0,28,13,28.42857,32.28571,31.6431655
1,,,33,,33,24,11,,2,9,13,101.55224,83.1087,58.6437984
4,19,,80,,80,172,159,19,12,128,13,42.98361,35.22881,23.8084023
80,391,,715,,715,2178,2165,493,238,1434,13,1,1,1
49,571,,660,,660,2159,2146,674,244,1228,13,3.78846,3.19694,3.2878759
13,81,,247,,247,407,394,95,31,268,13,4.5,4.2625,3.9233286
1,,116,,,116,30,17,0,0,17,13,42.98361,35.22881,23.8084023
5,5,,99,,99,50,37,5,3,29,13,3.08333,3.01333,3.1010357
2,0,,25,,25,100,87,0,0,87,13,10.8,10.09524,10.8161512
1,,,33,,33,37,24,0,4,20,13,28.65217,23.55046,17.3552791
6,19,,105,,105,126,113,22,13,78,13,40.19672,39.12871,30.5730263
2,,,50,,50,132,119,0,0,119,13,21.38235,18.46739,10.9095705
50,574,,288,,288,2173,2160,677,246,1237,13,1,1,1
47,548,,359,,359,2073,2060,647,235,1178,13,1.05882,1.06383,1.0398937
20,38,4455,,,4455,179,166,45,7,114,13,1,1,1
47,547,,343,,343,2070,2057,645,234,1178,13,3.78846,3.19694,3.2878759
8,40,162,,,162,308,295,44,21,230,13,36.61538,34.41954,23.345692
1,,,9,,9,24,11,,1,10,13,1,1,1
3,10,,30,,30,43,30,10,6,14,13,10.4,8.6,6.192029
50,582,,132,,132,2203,2190,686,249,1255,13,1,1,1
24,241,,281,,281,1158,1145,293,93,759,13,1.53846,1.4439,1.3982089
1,,,33,,33,36,23,,5,18,13,74.17722,58.55556,48.2764031
1,,,66,,66,48,35,0,10,25,13,150.44118,133.0989,105.145082
3,25,,139,,139,141,128,26,11,91,13,84.36842,77.12963,91.692029
5,29,,83,,83,169,156,33,16,107,13,10.74194,11.42391,8.9645674
47,540,,382,,382,2043,2030,637,231,1162,13,1,1,1
7,10,,165,,165,45,32,10,2,20,13,79.71429,75.22222,61.9216167
5,34,,132,,132,227,214,40,7,167,13,3.69231,3.54037,2.6210655
50,582,,132,,132,2203,2190,686,249,1255,13,1,1,1
101,389,,1298,,1298,2165,2152,490,237,1425,13,1,1,1
2,12,,116,,116,37,24,12,7,5,13,78.25,58.5,39.3247059
2,13,13,,,13,48,35,13,2,20,13,116.9875,102.84746,56.2174067
7,4,,83,,83,40,27,4,0,23,13,4.93333,5.23656,4.6126458
8,65,,200,,200,241,228,65,3,160,13,24.39286,21.86022,16.8267901
2,7,,50,,50,110,97,7,0,90,13,25.15217,21.08333,16.271217
15,75,,229,,229,360,347,105,52,190,13,5.22727,4.87584,3.6132908
114,993,,693,,693,2187,2174,1095,239,840,13,1,1,1
1,,,25,,25,25,12,,6,6,13,178.91667,163.28302,134.9451747
4,25,,58,,58,120,107,25,20,62,13,71.16667,63.59184,61.4090716
26,397,,78,,78,2209,2196,500,242,1454,13,1.16667,1.13907,1.0087451
5,38,,66,,66,238,225,43,10,172,13,7.58333,7.42667,5.5278121
1,,,59,,59,28,15,,4,11,13,44.65714,33.73171,14.4906332
6,79,,137,,137,581,568,94,17,457,13,62.46154,66.61538,79.6936391
2,,,150,,150,185,172,,12,160,13,11.66667,10.56522,8.6148796
3,49,,,102,102,131,118,49,0,69,13,11.66667,10.56522,8.6148796
1,,,40,,40,30,17,,5,12,13,12.66667,10.55435,6.8640277
1,,,92,,92,144,131,0,20,111,13,20,20.16667,6.920339
6,62,,50,,50,173,160,62,8,90,13,4.60465,4.70635,5.4383131
1,,,23,,23,57,44,,3,41,13,73.43243,68.2619,52.3294079
5,40,,106,,106,229,216,49,17,150,13,28.91429,28.18777,27.2105671
4,11,40,,,40,50,37,11,,26,13,134.02151,111.08451,89.1162157
2,,,43,,43,42,29,,9,20,13,30.83908,23.98492,15.7252243
8,62,,116,,116,155,142,62,12,68,13,9.94118,8.91845,6.4335015
20,164,,437,,437,643,630,187,32,411,13,1,1,1
5,42,330,,,330,202,189,45,13,131,13,9.03448,9.20455,7.7058386
2,,,224,,224,133,120,0,30,90,13,118.10526,109,101.4781464
4,30,,26,,26,358,345,33,33,279,13,78.32258,70.90476,66.0938628
26,369,,8600,,8600,2060,2047,466,226,1355,13,3.36364,3.3686,4.8292848
1,,,30,,30,50,37,0,16,21,13,178.91667,163.28302,134.9451747
2,8,,26,,26,41,28,8,2,18,13,16,21,23.7403315
2,18,,50,,50,80,67,18,7,42,13,111.54545,104.19048,85.7710761
1,,,56,,56,18,5,,3,2,13,74.93548,74.19231,30.1978514
2,,20,,,20,83,70,,4,66,13,300,320.58333,539.709799
5,33,,50,,50,84,71,34,10,27,13,9.5,11.7,4.693578
3,18,,40,,40,170,157,18,10,129,13,252.53333,228.9881,224.3465793
1,,,79,,79,30,17,,,17,13,39.84314,33.58491,19.9061433
4,94,,249,,249,1588,1575,116,94,1365,13,31.64789,23.16364,11.8899186
1,,,43,,43,27,14,0,3,11,13,50.58537,43.03571,34.9978081
2,12,,33,,33,35,22,12,2,8,13,50.61111,45.69072,32.2696193
8,84,,214,,214,205,192,84,0,108,13,2.16667,2.10256,1.7077176
3,12,79,,,79,39,26,12,,14,13,150.9,137.7551,121.728125
2,,99,,,99,30,17,,,17,13,120.15873,101.59864,83.784689
3,10,116,,,116,36,23,10,,13,13,120.15873,101.59864,83.784689
16,62,,429,,429,257,244,72,32,140,13,3.11538,3.00301,2.8925005
2,,,33,,33,36,23,0,5,18,13,252.53333,228.9881,224.3465793
15,130,100,,,100,482,469,133,0,336,13,1.02941,1.02582,1.0258094
2,,,61,,61,30,17,,12,5,13,158.6875,139.78049,165.5549708
3,9,,66,,66,45,32,9,12,11,13,50.31707,37.86538,24.8658898
83,682,,806,,806,2124,2111,781,233,1097,13,1,1,1
25,382,,116,,116,2124,2111,481,233,1397,13,1.45455,1.46479,1.4075341
5,58,,171,,171,459,446,70,30,346,13,95,91.03896,69.8449052
1,,,33,,33,22,9,,5,4,13,116.9875,102.84746,56.2174067
3,12,,149,,149,60,47,12,8,27,13,120.15873,101.59864,83.784689
5,42,,198,,198,172,159,47,18,94,13,4.06061,3.77578,3.3095415
2,6,,7,,7,23,10,6,1,3,13,24.25455,18.58915,8.2153951
3,16,,79,,79,153,140,18,9,113,13,10.4,8.6,6.192029
1,,,40,,40,46,33,,10,23,13,37.42308,29.05556,17.0726904
13,170,,330,,330,653,640,201,107,332,13,10.20833,9.52439,10.108537
50,574,,1366,,1366,2173,2160,677,246,1237,13,1,1,1
3,37,,33,,33,120,107,37,5,65,13,21.6,18.06542,15.0945234
3,9,,99,,99,84,71,9,6,56,13,106.17949,94.7093,83.5359389
2,,,,,,218,205,0,0,205,13,144.34921,128.44776,103.270852
1,,59,,,59,134,121,,0,121,13,11.95455,10.48276,5.9531021
49,563,,170,,170,2130,2117,664,241,1212,13,1.11111,1.09742,1.0596697
2,,,198,,198,94,81,,9,72,13,59.17073,42.79208,24.6031684
3,9,,66,,66,51,38,9,4,25,13,30.83908,23.98492,15.7252243
4,24,,495,,495,60,47,24,6,17,13,18,18.83333,20.2033898
3,90,,132,,132,428,415,119,33,263,13,59,51.425,30.8362388
23,228,,264,,264,1084,1071,271,97,703,13,1,1,1
6,36,,149,,149,88,75,36,0,39,13,13.2,13.16667,13.5888651
2,12,,50,,50,59,46,12,6,28,13,31.64789,23.16364,11.8899186
7,221,,1658,,1658,523,510,245,77,188,13,21.95,21.92857,16.8103462
3,19,,198,,198,120,107,19,12,76,13,100.22222,87.54762,68.0430233
2,,696,,,696,15,2,0,0,2,13,146.77273,130.23077,125.6852239
2,7,,,82,82,30,17,7,0,10,13,79.13115,66.28182,44.1860983
8,32,99,,,99,161,148,35,6,107,13,3.08333,2.93694,2.8928401
2,,198,,,198,16,3,,,3,13,74.93548,74.19231,30.1978514
2,,660,,,660,62,49,0,0,49,13,2.6,2.56818,2.5299456
1,,500,,,500,119,106,0,0,106,13,2.6,2.56818,2.5299456
5,99,,264,,264,530,517,105,53,359,13,23.52174,23.25694,15.484661
4,12,,112,,112,70,57,12,2,43,13,39.91667,40.06452,52.0650407
1,,33,,,33,48,35,,,35,13,11.66667,10.56522,8.6148796
1,,,10,,10,30,17,0,4,13,13,97.15385,98.51471,85.9475454
1,,,33,,33,35,22,,3,19,13,33.3913,34.38,33.9872204
2,,,46,,46,45,32,0,14,18,13,43.68571,38.28205,25.0736537
6,55,,264,,264,124,111,55,17,39,13,5.22222,4.90351,3.5296918
49,563,,328,,328,2130,2117,664,241,1212,13,1,1,1
1,,139,,,139,15,2,,,2,13,40.95238,33.84314,16.6607518
5,43,132,,,132,210,197,47,14,136,13,9.03448,9.20455,7.7058386
4,14,,99,,99,128,115,14,7,94,13,153.62,135.9823,107.7610927
1,,105,,,105,16,3,,,3,13,32.28125,31.01449,31.6144426
3,11,,185,,185,176,163,11,22,130,13,25.9375,26.38235,12.0220923
1,0,,26,,26,26,13,,4,9,13,76.12121,70.77612,13.9310196
8,30,,50,,50,99,86,31,8,47,13,4.93333,5.23656,4.6126458
2,,429,,,429,35,22,0,0,22,13,40.45455,28.87879,13.9705291
2,,108,,,108,28,15,0,0,15,13,20.35294,16.4026,8.4581387
1,,,198,,198,20,7,0,3,4,13,27.78261,32.05128,23.2000883
8,103,,198,,198,648,635,133,60,442,13,6.02778,5.85654,3.8696082
2,10,,66,,66,60,47,10,7,30,13,17.06849,13.33908,8.5329549
10,60,,200,,200,512,499,70,4,425,13,2.8,2.59722,2.502917
2,,50,,,50,111,98,,4,94,13,21.73171,19.1068,15.6531473
19,86,,264,,264,160,147,86,12,49,13,2.26087,2.22727,2.455537
1,,,149,,149,29,16,0,6,10,13,18.55263,16.88889,14.7294254
1,,,33,,33,30,17,0,3,14,13,31.64789,23.16364,11.8899186
2,,,99,,99,131,118,0,10,108,13,144.34921,128.44776,103.270852
2,,165,,,165,36,23,0,0,23,13,24.08333,19.66667,14.5524512
50,582,,660,,660,2203,2190,686,249,1255,13,1,1,1
1,,,46,,46,36,23,,17,6,13,116.9875,102.84746,56.2174067
1,,280,,,280,22,9,0,0,9,13,63.23256,56.09302,50.3969944
6,153,1234,,,1234,313,300,163,,137,13,10.91667,10.86301,12.5635972
5,24,,125,,125,184,171,24,6,141,13,4.5,4.56757,3.2284955
2,42,,,100,100,238,225,51,17,157,13,6.6,6.125,7.4509091
5,25,,29,,29,190,177,31,5,141,13,8.14815,8.22353,5.7841607
2,60,,13,,13,1628,1615,123,129,1363,13,124.7625,100.585,79.2999584
2,,,23,,23,116,103,0,0,103,13,182.75472,155.98438,118.1370298
3,30,,43,,43,226,213,30,24,159,13,33.3913,34.38,33.9872204
12,34,,,,,992,979,42,22,915,13,5.6,5.20846,5.5730852
2,,,76,,76,118,105,,0,105,13,111.15909,102.65,106.8820951
8,228,,211,,211,704,691,235,28,428,13,5.05882,4.88034,4.3944745
2,,,79,,79,70,57,0,5,52,13,11.66667,10.56522,8.6148796
6,18,,,,,156,143,19,5,119,13,2.79167,2.73154,2.3051081
2,24,,43,,43,118,105,24,0,81,13,9.54545,9.72414,9.0914322
4,23,,36,,36,272,259,25,28,206,13,20.27778,16.81132,11.6045498
1,,,49,,49,24,11,,4,7,13,153.62,135.9823,107.7610927
15,359,,1650,,1650,968,955,417,13,525,13,1.28571,1.32609,1.7135009
2,,99,,,99,15,2,0,0,2,13,74.93548,74.19231,30.1978514
48,558,,249,,249,2113,2100,659,239,1202,13,3.78846,3.19694,3.2878759
4,48,,112,,112,200,187,49,13,125,13,151.6,111.66667,83.5174825
2,,,165,,165,84,71,0,18,53,13,6.85185,6.33898,3.0182879
2,12,,40,,40,72,59,12,5,42,13,2.85714,2.42105,2.1012658
12,203,,300,,300,1283,1270,221,32,1017,13,5.76923,5.21765,3.3873189
1,,66,,,66,36,23,,,23,13,31.64789,23.16364,11.8899186
7,15,,,,,38,25,15,5,5,13,9.68571,9.18376,5.5165149
50,582,,403,,403,2201,2188,686,249,1253,13,1,1,1
2,18,345,,,345,57,44,18,0,26,13,29.55172,26.93939,23.3469323
2,20,300,,,300,62,49,20,0,29,13,40.95238,33.84314,16.6607518
2,6,,500,,500,36,23,6,13,4,13,12.05882,9.72727,7.7676894
5,68,,70,,70,270,257,78,29,150,13,8.75758,8.53769,8.4172592
2,2,,50,,50,23,10,2,3,5,13,18.125,14.87755,8.7145646
1,,,43,,43,26,13,,5,8,13,20.91379,14.68212,10.4593916
2,,,33,,33,50,37,0,10,27,13,49.08696,47.56818,50.1163324
7,18,,264,,264,126,113,18,3,92,13,18.25,18.04762,14.5846916
2,10,,66,,66,169,156,10,12,134,13,31.64789,23.16364,11.8899186
1,,,17,,17,106,93,0,0,93,13,18.55263,16.88889,14.7294254
5,,,83,,83,21,8,,4,4,13,53,61.2,214.4761905
74,399,,650,,650,2217,2204,502,243,1459,13,1,1,1
5,25,,83,,83,232,219,29,9,181,13,5.2,5.14935,3.7962427
5,23,,182,,182,148,135,26,17,92,13,12.1875,12.2701,8.4880252
2,,,40,,40,50,37,,12,25,13,18.56522,13.90164,10.9777424
2,18,,99,,99,50,37,18,6,13,13,58.57143,53.21212,65.0605023
47,547,,396,,396,2069,2056,645,234,1177,13,3.78846,3.19694,3.2878759
5,27,,132,,132,230,217,31,15,171,13,77.11864,74.42162,46.338742
50,582,,391,,391,2202,2189,686,249,1254,13,1,1,1
2,10,120,,,120,30,17,10,0,7,13,31.61111,28.71831,9.0734899
3,35,,20,,20,120,107,38,20,49,13,17.06849,13.33908,8.5329549
5,12,,123,,123,80,67,12,10,45,13,16.65,15.82114,14.7994269
2,,,33,,33,104,91,,4,87,13,21.73171,19.1068,15.6531473
2,,,50,,50,32,19,0,6,13,13,45.5,35.125,9.4664054
4,29,,63,,63,191,178,29,5,144,13,17.06849,13.33908,8.5329549
5,70,,384,,384,379,366,72,43,251,13,1.66667,1.9375,1.5836735
1,,,13,,13,30,17,0,4,13,13,43.68571,38.28205,25.0736537
2,,,10,,10,25,12,,1,11,13,16.125,18.07692,26.7471264
3,12,,33,,33,81,68,12,0,56,13,164.45455,154.38889,214.7619768
11,7,,115,,115,45,32,7,2,23,13,2.29167,2.11838,1.7883979
6,79,,297,,297,580,567,94,17,456,13,18.08333,18,15.4128378
1,,,26,,26,18,5,,2,3,13,153.62,135.9823,107.7610927
